Name	Pop	DUMMY	DUMMY	Area	Lat	Long
Hodh_el_Gharbi_MR	294109	2	2	53400.00	16.58333333	-9.833333333
Inchiri_MR	19639	2	2	46800.00	20	-15.08333333
Nouakchott_MR	958399	2	2	704.00	18.1	-15.95
Tagant_MR	80962	2	2	98340.00	18.66666667	-10.33333333
Tiris_Zemmour_MR	53261	2	2	252900.00	24.25	-9.5
Trarza_MR	272773	2	2	67800.00	18	-14.65861111
Beau_Bassin-Rose_Hill_MU	104610	2	2	20.20	-20.239806	57.471694
Cargados_Carajos_Shoals_MU	63	2	2	1.30	-16.583333	59.616667
Curepipe_MU	79014	2	2	24.00	-20.318775	57.526294
Flacq_MU	141586	2	2	297.90	-20.233333	57.716667
Grand_Port_MU	116211	2	2	260.30	-20.416667	57.633333
Moka_MU	81820	2	2	230.50	-20.25	57.566667
Pamplemousses_MU	140511	2	2	178.70	-20.116667	57.583333
Plaines_Wilhems_MU	19954	2	2	79.45	-20.3	57.483333
Port_Louis_city_MU	63727	2	2	21.35	-20.164386	57.504104
Port_Louis_MU	63727	2	2	21.35	-20.166667	57.516667
Quatre_Bornes_MU	77505	2	2	25.45	-20.265358	57.479053
Rivière_du_Rempart_MU	110235	2	2	147.60	-20.05	57.633333
Rivière_Noire_MU	79247	2	2	259.00	-20.333333	57.416667
Rodrigues_MU	41669	2	2	108.00	-19.716667	63.416667
Savanne_MU	70575	2	2	244.80	-20.466667	57.5
Vacoas-Phoenix_MU	106289	2	2	54.20	-20.300047	57.474508
Balaka_MW	310000	2	2	2193.00	-15	35
Blantyre_MW	809397	2	2	2012.00	-15.5	35
Chikwawa_MW	356682	2	2	4755.00	-16.166667	34.75
Chiradzulu_MW	236050	2	2	767.00	-15.7	35.166667
Chitipa_MW	126799	2	2	4288.00	-9.75	33.25
Dedza_MW	623789	2	2	3624.00	-14.166667	34.333333
Dowa_MW	556678	2	2	3041.00	-13.583333	34
Karonga_MW	194572	2	2	3355.00	-10	33.75
Kasungu_MW	480659	2	2	7878.00	-13	33.416667
Likoma_MW	13000	2	2	18.00	-12.083333	34.666667
Lilongwe_MW	1346360	2	2	6159.00	-14	33.583333
Machinga_MW	369614	2	2	3771.00	-14.916667	35.666667
Mangochi_MW	610239	2	2	6273.00	-14.5	35.25
Mchinji_MW	324941	2	2	3356.00	-13.75	33.083333
Mulanje_MW	428322	2	2	2056.00	-16	35.583333
Mwanza_MW	138015	2	2	2259.00	-15.583333	34.583333
Mzimba_MW	610944	2	2	10430.00	-11.5	33.5
Neno_MW	158000	2	2	4500.00	-16.166667	35.166667
Nkhata_Bay_MW	164761	2	2	4071.00	-11.5	34
Nkhotakota_MW	229460	2	2	4259.00	-13	34.083333
Nsanje_MW	194924	2	2	1942.00	-16.75	35.166667
Ntcheu_MW	474464	2	2	3424.00	-14.75	34.75
Ntchisi_MW	199341	2	2	1655.00	-13.333333	34
Phalombe_MW	231990	2	2	1394.00	-15.666667	35.666667
Rumphi_MW	128360	2	2	4769.00	-10.75	33.833333
Salima_MW	248214	2	2	2196.00	-13.75	34.5
Thyolo_MW	458976	2	2	1715.00	-16.066667	35.133333
Zomba_MW	583167	2	2	2580.00	-15.166667	35.5
Cabo_Delgado_MZ	1893156	2	2	78778.00	-12.5	39.4
Gaza_MZ	1416810	2	2	75334.00	-23.5	33
Inhambane_MZ	1499479	2	2	68775.00	-23	34.5
Manica_MZ	1933522	2	2	62272.00	-19	33.5
Maputo_City_MZ	1241702	2	2	347.00	-25.96527778	32.58916667
Maputo_MZ	1709058	2	2	22693.00	-25.5	32.33333333
Nampula_MZ	5008793	2	2	79010.00	-15	39
Niassa_MZ	1656906	2	2	122827.00	-13	36.7
Sofala_MZ	2048676	2	2	67753.00	-19.2	34.8
Tete_MZ	2517444	2	2	98417.00	-15.5	33
Zambezia_MZ	4802365	2	2	103478.00	-17	37
Caprivi_NA	148320	2	2	27573.00	-17.83333333	23.75
Erongo_NA	150809	2	2	63539.00	-22.08333333	15.33333333
Hardap_NA	79507	2	2	109781.00	-24.5	17.25
Karas_NA	77421	2	2	161514.00	-27	17.5
Kavango_NA	165629	2	2	35954.00	-18.25	18.91666667
Khomas_NA	342141	2	2	36964.00	-22.75	17.08333333
Kunene_NA	86856	2	2	115260.00	-19.41666667	13.75
Ohangwena_NA	245446	2	2	10706.00	-17.58333333	16.75
Omaheke_NA	71233	2	2	84981.00	-21.75	19.41666667
Omusati_NA	243166	2	2	26551.00	-18.33333333	14.83333333
Oshana_NA	176674	2	2	8647.00	-18.5	15.75
Oshikoto_NA	181973	2	2	38685.00	-18.5	17.08333333
Otjozondjupa_NA	143903	2	2	105460.00	-20.333333	18
Agadez_NE	487620	2	2	667799.00	19.750000	10.25
Diffa_NE	593821	2	2	156906	16.000000	13.5
Dosso_NE	2037713	2	2	33844	13.200000	3.6
Maradi_NE	3402094	2	2	41796	14.250000	7.25
Niamey_NE	1026848	2	2	402	13.521389	2.105277778
Tahoua_NE	3328365	2	2	113371	16	5.5
Tillabéri_NE	2722842	2	2	97251	14.333333	2.083333333
Zinder_NE	3539764	2	2	155778	15	10.5
Abia_NG	2845380	2	2	6320.00	5.416667	7.5
Adamawa_NG	3178950	2	2	36917.00	9.333333	12.5
Akwa_Ibom_NG	5450758	2	2	7081.00	5	7.833333
Anambra_NG	4177828	2	2	4844.00	6.333333	7
Bauchi_NG	4653066	2	2	49119.00	10.5	10
Bayelsa_NG	1704515	2	2	10773.00	4.75	6.083333
Benue_NG	4253641	2	2	34059.00	7.333333	8.75
Borno_NG	4171104	2	2	57799.00	11.5	13
Cross_River_NG	3737517	2	2	20156.00	5.75	8.5
Delta_NG	4112445	2	2	17698.00	5.5	6
Ebonyi_NG	2176947	2	2	5533.00	6.25	8.083333
Edo_NG	3233366	2	2	17802.00	6.5	6
Ekiti_NG	2398957	2	2	6353.00	7.666667	5.25
Enugu_NG	3267837	2	2	7161.00	6.5	7.5
Federal_Capital_Territory_NG	2238800	2	2	7315.00	8.833333	7.166667
Gombe_NG	2365040	2	2	18768.00	10.25	11.166667
Imo_NG	3927563	2	2	5530.00	5.483333	7.033333
Jigawa_NG	4361002	2	2	23154.00	12	9.75
Kaduna_NG	6113503	2	2	46053.00	10.333333	7.75
Kano_NG	11058300	2	2	20131.00	11.5	8.5
Katsina_NG	5801584	2	2	24192.00	12.25	7.5
Kebbi_NG	3256541	2	2	36800.00	11.5	4
Kogi_NG	3314043	2	2	29833.00	7.5	6.7
Kwara_NG	2365353	2	2	36825.00	8.5	5
Lagos_NG	17552940	2	2	3577.00	6.583333	3.75
Nassarawa_NG	1869377	2	2	27117.00	8.533333	8.3
Niger_NG	3954772	2	2	76363.00	10	6
Ogun_NG	3751140	2	2	16980.55	7	3.583333
Ondo_NG	3460877	2	2	15500.00	7.166667	5.083333
Osun_NG	3416959	2	2	9251.00	7.5	4.5
Oyo_NG	5580894	2	2	28454.00	8	4
Plateau_NG	3206531	2	2	30913.00	9.166667	9.75
Rivers_NG	5198716	2	2	11077.00	4.75	6.833333
Sokoto_NG	3702676	2	2	25973.00	13.083333	5.25
Taraba_NG	2294800	2	2	54473.00	8	10.5
Yobe_NG	2757000	2	2	45502.00	12	11.5
Zamfara_NG	3838160	2	2	39762.00	12.166667	6.25
Eastern_RW	2595703	2	2	9458.00	-1.750000	30.5
Kigali_City_RW	1132686	2	2	730.00	-1.916667	30.08333333
Northern_RW	1726370	2	2	3276.00	-1.583333	29.91666667
Southern_RW	2589975	2	2	5963.00	-2.333333	29.66666667
Western_RW	2471239	2	2	5883.00	-2.166667	29.33333333
Anse_aux_Pins_SC	3673	2	2	2.20	-4.687500	55.51666667
Anse_Boileau_SC	4183	2	2	12.00	-4.708333	55.48333333
Anse_Etoile_SC	5018	2	2	5.80	-4.591667	55.45
Anse_Royale_SC	3818	2	2	6.60	-4.741667	55.51666667
Au_Cap_SC	3743	2	2	8.70	-4.700000	55.51666667
Baie_Lazare_SC	3227	2	2	12.10	-4.747222	55.48333333
Beau_Vallon_SC	4142	2	2	4.30	-4.620000	55.43138889
Bel_Air_SC	3015	2	2	4.70	-4.633333	55.45
Bel_Ombre_SC	4163	2	2	9.20	-4.618333	55.41777778
Cascade_SC	4088	2	2	10.40	-4.666667	55.48333333
English_River_SC	4252	2	2	1.70	-4.611667	55.45388889
Glacis_SC	4157	2	2	7.00	-4.575000	55.44166667
Grand_Anse_SC	2842	2	2	15.40	-4.683333	55.45833333
La_Digue_and_Inner_Islands_SC	3506	2	2	41.80	-4.666667	55.46666667
Les_Mamelles_SC	2537	2	2	1.80	-4.616667	55.5
Mont_Buxton_SC	3173	2	2	1.20	-4.617500	55.44083333
Mont_Fleuri_SC	3966	2	2	6.10	-4.633333	55.45833333
Outer_Islands_SC	503	2	2	211.80	-7.500000	52
Plaisance_SC	3690	2	2	3.40	-4.650000	55.45833333
Pointe_La_Rue_SC	3245	2	2	3.90	-4.666667	55.51666667
Port_Glaud_SC	2378	2	2	28.70	-4.650000	55.4
Roche_Caïman_SC	2893	2	2	1.20	-4.650000	55.46666667
Saint_Louis_SC	3436	2	2	1.10	-4.633333	55.43333333
Takamaka_SC	2580	2	2	14.40	-4.783333333	55.51666667
Blue_Nile_SD	832112	2	2	45844.00	11.266667	34.066667
Central_Darfur_SD	125000	2	2	40000.00	12.333333	23.416667
Eastern_Darfur_SD	200000	2	2	85000.00	11.166667	26.5
Gedarif_SD	1369300	2	2	75263.00	14	35
Gezira_SD	4926555	2	2	27549.00	14.5	33.5
Kassala_SD	1171118	2	2	36710.00	15.75	35.716667
Khartoum_SD	7687547	2	2	22142.00	15.783333	32.716667
North_Darfur_SD	1583000	2	2	296420.00	16.066667	25.466667
North_Kordufan_SD	3340000	2	2	185302.00	14.366667	29.533333
Northern_SD	833743	2	2	348743.00	19.616667	29.633333
Red_Sea_SD	1447787	2	2	218887.00	19.583333	35.616667
River_Nile_SD	1027534	2	2	122123.00	18.45	33.383333
Sennar_SD	1532085	2	2	37844.00	12.966667	34.05
South_Kordufan_SD	2420405	2	2	269728.00	11.133333	29.883333
Southern_Darfur_SD	2890348	2	2	127300.00	11.516667	25.033333
Western_Darfur_SD	1007000	2	2	79460.00	12.883333	22.966667
White_Nile_SD	1140694	2	2	39701.00	13.45	32.333333
Ascension_SH	806	2	2	88.00	-7.933333	-14.366667
Saint_Helena_SH	4534	2	2	121.00	-15.95	-5.716667
Dakar_SN	3137196	2	2	547.00	14.766667	-17.28333333
Diourbel_SN	1497455	2	2	4824.00	14.766667	-16.1
Fatick_SN	835352	2	2	6849.00	14.283333	-16.5
Kaffrine_SN	566992	2	2	11262.00	14.105278	-15.54555556
Kaolack_SN	960875	2	2	5357.00	14.000000	-16
Kédougou_SN	152357	2	2	16800.00	12.551389	-12.17583333
Kolda_SN	714392	2	2	13771.00	13.000000	-14.41666667
Louga_SN	874193	2	2	24889.00	15.416667	-15.5
Matam_SN	562539	2	2	29445.00	15.166667	-13.66666667
Saint-Louis_SN	908942	2	2	19241.00	16.333333	-15
Sédhiou_SN	452944	2	2	7341.00	12.706667	-15.55777778
Tambacounda_SN	681310	2	2	42364.00	13.916667	-13.25
Thiès_SN	1788864	2	2	6670.00	14.866667	-16.86666667
Ziguinchor_SN	549151	2	2	7352.00	12.800000	-16.36666667
Bakool_SO	367226	2	2	575000.00	4.346389	43.549722
Banaadir_SO	3425000	2	2	370.00	2.049722	45.262222
Bari_SO	719512	2	2	70088.00	6.113056	47.988056
Bay_SO	792182	2	2	75000.00	3.074444	43.835278
Galguduud_SO	628000	2	2	70000.00	5.336944	46.620278
Gedo_SO	508405	2	2	80000.00	2.438056	41.484167
Hiiraan_SO	520685	2	2	50000.00	4.783333	45.45
Jubbada_Dhexe_SO	362921	2	2	25000.00	0.983333	42.65
Jubbada_Hoose_SO	61000	2	2	60000.00	0.433333	41.6
Mudug_SO	900000	2	2	130000.00	6.113056	47.988056
Nugaal_SO	392698	2	2	55000.00	6.113056	47.988056
Shabeellaha_Dhexe_SO	516036	2	2	60000.00	6.113056	47.988056
Shabeellaha_Hoose_SO	1202219	2	2	60000.00	1.768333	44.390000
Central_Equatoria_SS	1193130	2	2	43033.00	4.85	31.6
East_Equatoria_SS	962719	2	2	73472.01	4.408056	32.575
Jungoli_SS	1443500	2	2	122580.83	6.2125	31.560833
Lakes_SS	782504	2	2	43595.08	6.806	29.676
North_Bahr-al-Ghazal_SS	820834	2	2	30543.30	8.78	27.4
Unity_SS	645465	2	2	37836.39	9.26	29.8
Upper_Nile_SS	1013629	2	2	77283.42	9.55	31.65
Warap_SS	1044217	2	2	45567.24	8.31	27.99
West_Bahr-al-Ghazal_SS	358692	2	2	91075.95	7.7	28
West_Equatoria_SS	658863	2	2	79342.66	4.565	28.375
São_Tomé_ST	179814	2	2	859.00	0.336111	6.730556
Príncipe_ST	7542	2	2	142.00	1.616667	7.4
Hhohho_SZ	282734	2	2	3625.17	-27.050000	31.4
Lubombo_SZ	207731	2	2	5849.11	-26.583333	31.25
Manzini_SZ	319530	2	2	4093.59	-26.500000	31.87
Shiselweni_SZ	208454	2	2	3786.71	-26.083333	31.33333333
Barh_El_Gazel_TD	260865	2	2	45000.00	13.643056	16.491944
Batha_TD	527031	2	2	88000.00	13.214	18.336
Borkou_TD	97251	2	2	250000.00	17.9167	19.1167
Chari-Baguirmi_TD	621785	2	2	40000.00	11.4	16.166667
Ennedi_TD	167919	2	2	150000.00	18.5	21.4
Guéra_TD	538359	2	2	70000.00	12.182778	18.684722
Hadjer-Lamis_TD	562957	2	2	30000.00	13	15.733333
Kanem_TD	354603	2	2	70000.00	14.1194	15.3133
Lac_TD	451369	2	2	22000.00	13.46	14.74
Logone_Occidental_TD	683293	2	2	8695.00	8.566667	16.083333
Logone_Oriental_TD	779339	2	2	28035.00	8.65	16.85
Mandoul_TD	628065	2	2	20000.00	8.91	17.55
Mayo-Kebbi_Est_TD	774782	2	2	22000.00	10.266667	15.366667
Mayo-Kebbi_Ouest_TD	564470	2	2	21000.00	9.363333	14.91
Moyen-Chari_TD	588008	2	2	35000.00	9.146111	18.384167
Ouaddaï_TD	721166	2	2	38120.00	13.83	20.8328
Salamat_TD	302301	2	2	50000.00	11.04	20.283611
Sila_TD	387461	2	2	38120.00	12.223611	21.414444
Tandjilé_TD	458240	2	2	19000.00	9.4	16.3
Tibesti_TD	25483	2	2	40000.00	21.354444	17.001111
Ville_de_N_Djamena_TD	1092066	2	2	104.00	12.113056	15.049167
Wadi_Fira_TD	508383	2	2	50000.00	14.5275	20.926667
Iles_Eparses_de_l_ocean_Indien_TF	56	2	2	38.60	-17.05	42.75
Centre_TG	617871	2	2	13317.00	10.500000	0.5
Kara_TG	769940	2	2	11738.00	7.500000	1.166666667
Maritime_TG	2599955	2	2	6100.00	6.500000	1.333333333
Plateaux_TG	1375165	2	2	16975.00	8.666667	1
Savanes_TG	828224	2	2	8470.00	9.666667	0.916666667
Béja_TN	492791	2	2	4308.50	36.666667	9.25
Ben_Arous_Tunis_Sud_TN	631842	2	2	761.00	36.721111	10.32277778
Bizerte_TN	568219	2	2	3750.00	37.083333	9.583333333
Gabès_TN	374300	2	2	7166.00	33.833333	9.75
Gafsa_TN	337331	2	2	7807.00	34.500000	9
Jendouba_TN	401477	2	2	3102.00	36.666667	8.75
Kairouan_TN	570559	2	2	6712.00	35.583333	9.833333333
Kassérine_TN	439243	2	2	8260.00	35.250000	8.783333333
Kebili_TN	156961	2	2	22454.00	33.500000	8.833333333
Le_Kef_TN	243156	2	2	4965.00	36.083333	8.75
Mahdia_TN	410812	2	2	2966.00	35.333333	10.58333333
Manubah_TN	765847	2	2	1050.50	36.833333	9.833333333
Médenine_TN	479520	2	2	9167.00	33.333333	11
Monastir_TN	548828	2	2	1019.00	35.616667	10.75
Nabeul_TN	787920	2	2	2788.00	36.66666667	10.66666667
Sfax_TN	955421	2	2	7545.00	34.750000	10.41666667
Sidi_Bou_Zid_TN	429912	2	2	7405.00	34.833333	9.5
Siliana_TN	223087	2	2	4642.00	36.00	9.333333333
Sousse_TN	674971	2	2	2669.00	35.916667	10.41666667
Tataouine_TN	149453	2	2	38889.00	32	10
Tozeur_TN	107912	2	2	5593.00	34.000000	8.083333333
Tunis_TN	1056247	2	2	288.00	36.766667	10.13333333
Zaghouan_TN	176945	2	2	2820.00	36.333333	10
Arusha_TZ	1694310	2	2	37576.00	-3.000000	36
Dar-Es-Salaam_TZ	4364541	2	2	1393.00	-6.835000	39.19583333
Dodoma_TZ	2083588	2	2	41311.00	-5.916667	35.91666667
Geita_TZ	1739530	2	2	20054.00	-3.200000	31.9
Iringa_TZ	941238	2	2	35503.00	-7.850000	35.55
Kagera_TZ	2458023	2	2	25265.00	-1.916667	31.25
Kaskazini-Pemba_TZ	211732	2	2	574.00	-5.05	39.76666667
Kaskazini-Unguja_TZ	187455	2	2	470.00	-5.916667	39.28333333
Katavi_TZ	564604	2	2	45843.00	-6.400000	31.33333333
Kigoma_TZ	2127930	2	2	37040.00	-4.750000	30.5
Kilimanjaro_TZ	1640087	2	2	13250.00	-3.75	37.63333333
Kusini-Pemba_TZ	195116	2	2	332.00	-5.333333	39.75
Lindi_TZ	864652	2	2	66040.00	-9.500000	38.5
Manyara_TZ	1425131	2	2	44522.00	-4.500000	36.83333333
Mara_TZ	1743830	2	2	21760.00	-1.833333333	34.41666667
Mbeya_TZ	2707410	2	2	63610.00	-8.200000	33.33333333
Morogoro_TZ	2218492	2	2	70624.00	-7.916667	37.25
Mtwara_TZ	1270854	2	2	16710.00	-10.800000	39.13333333
Mwanza_TZ	2772509	2	2	9467.00	-2.750000	33.08333333
Njombe_TZ	702097	2	2	21347.00	-9.416667	34.75
Pwani_TZ	1098668	2	2	32547.00	-7.250000	38.83333333
Rukwa_TZ	1004539	2	2	22792.00	-8.000000	31.41666667
Ruvuma_TZ	1376891	2	2	63669.00	-10.700000	36.23333333
Shinyanga_TZ	1534808	2	2	18901.00	-3.666667	32.91666667
Simiyu_TZ	1584157	2	2	25212.00	-3.000000	34.25
Singida_TZ	1370637	2	2	49340.00	-5.750000	34.66666667
Tabora_TZ	2291623	2	2	76150.00	-5.250000	32.83333333
Tanga_TZ	2045205	2	2	26667.00	-5.200000	38.28333333
Zanzibar_South_and_Central_TZ	115588	2	2	854.00	-6.250000	39.41666667
Zanzibar_West_TZ	593678	2	2	230.00	-6.166667	39.25
Abim_UG	56500	2	2	2353.30	2.733333	33.666667
Adjumani_UG	375800	2	2	3030.90	3.166667	31.783333
Agago_UG	299700	2	2	3496.80	2.833333	33.333333
Alebtong_UG	225327	2	2	1527.50	2.3	33.3
Amolatar_UG	127400	2	2	1758.00	1.633333	32.833333
Amudat_UG	143300	2	2	1615.40	1.95	34.95
Amuria_UG	406400	2	2	2588.30	2.033333	33.65
Amuru_UG	178800	2	2	3625.90	2.833333	33.083333
Apac_UG	349000	2	2	3255.90	1.983333	32.533333
Arua_UG	776700	2	2	3236.40	3	31.166667
Budaka_UG	178900	2	2	410.40	1	33.9
Bududa_UG	210173	2	2	250.80	1.016667	34.333333
Bugiri_UG	426800	2	2	1045.90	0.55	33.75
Buhweju_UG	101300	2	2	801.50	-0.3	30.333333
Buikwe_UG	429600	2	2	1244.70	0.35	33.033333
Bukedea_UG	186400	2	2	1051.70	1.35	34.05
Bukomansimbi_UG	154000	2	2	600.20	-0.166667	31.65
Bukwa_UG	73400	2	2	524.90	1.266667	34.733333
Bulambuli_UG	125400	2	2	651.80	1.366667	34.15
Buliisa_UG	80800	2	2	2498.30	2.183333	31.4
Bundibugyo_UG	261700	2	2	848.20	0.716667	30.066667
Bushenyi_UG	251400	2	2	942.30	-0.55	30.2
Busia_UG	297600	2	2	730.90	0.383333	34
Butaleja_UG	221100	2	2	653.10	0.933333	33.95
Butambala_UG	99400	2	2	405.60	0.2	32.1
Buvuma_UG	55300	2	2	218.30	0.233333	33.266667
Buyende_UG	265100	2	2	1880.70	1.233333	33.15
Dokolo_UG	183400	2	2	1072.80	1.916667	33.166667
Gomba_UG	152800	2	2	1679.30	-0.183333	31.916667
Gulu_UG	396500	2	2	3452.10	2.75	32
Hoima_UG	548800	2	2	3664.10	1.416667	31.083333
Ibanda_UG	255500	2	2	964.80	-0.116667	30.5
Iganga_UG	499600	2	2	1019.00	0.6	33.5
Isingiro_UG	420200	2	2	2655.60	-0.833333	30.833333
Jinja_UG	501300	2	2	673.00	0.5	33.2
Kaabong_UG	395200	2	2	7223.70	3.54	34.125
Kabale_UG	498300	2	2	1679.10	-1.25	30
Kabarole_UG	415600	2	2	1814.00	0.6	30.3
Kaberamaido_UG	199200	2	2	1788.50	1.783333	33.15
Kalangala_UG	66300	2	2	9103.00	-0.433333	32.25
Kaliro_UG	216500	2	2	1062.70	0.9	33.5
Kalungu_UG	177200	2	2	811.60	-0.1	31.816667
Kampala_UG	1507080	2	2	189.00	0.313611	32.581111
Kamuli_UG	500800	2	2	1557.00	0.916667	33.1
Kamwenge_UG	332000	2	2	2439.40	0.183333	30.45
Kanungu_UG	252100	2	2	1274.00	-0.95	29.783333
Kapchorwa_UG	104580	2	2	3554.60	1.4	34.45
Kasese_UG	747800	2	2	2724.00	0.183333	30.083333
Katakwi_UG	176800	2	2	2428.80	1.9	34
Kayunga_UG	358700	2	2	1587.80	1	32.866667
Kibale_UG	681300	2	2	5100.80	0.783333	31.083333
Kiboga_UG	165100	2	2	1586.90	1	31.766667
Kibuku_UG	181700	2	2	490.20	1.033333	33.833333
Kiruhura_UG	300800	2	2	4605.00	-0.2	31
Kiryandongo_UG	317500	2	2	3624.10	2	32.3
Kisoro_UG	254300	2	2	701.40	-1.283333	29.683333
Kitgum_UG	247800	2	2	3960.00	3.216667	32.783333
Koboko_UG	236900	2	2	759.70	3.416667	30.966667
Kole_UG	231900	2	2	1000.00	2.4	32.8
Kotido_UG	236900	2	2	3618.00	3.516667	34.116667
Kumi_UG	255500	2	2	1074.60	1.5	33.95
Kween_UG	103300	2	2	851.40	1.416667	34.516667
Kyankwanzi_UG	182900	2	2	2455.30	1.2	31.8
Kyegegwa_UG	159800	2	2	1747.00	0.483333	31.05
Kyenjojo_UG	383600	2	2	2350.10	0.616667	30.616667
Lamwo_UG	171300	2	2	5595.80	3.533333	32.8
Lira_UG	403100	2	2	1368.90	2.333333	33.1
Luuka_UG	260900	2	2	650.10	0.7	33.3
Luweero_UG	458158	2	2	2217.60	0.833333	32.5
Lwengo_UG	267300	2	2	914.70	-0.4	31.416667
Lyantonde_UG	80200	2	2	888.10	-0.416667	31.166667
Manafwa_UG	367500	2	2	602.10	1.016667	34.35
Maracha_UG	186134	2	2	1572.20	3.283333	30.933333
Masaka_UG	251600	2	2	1295.60	-0.366667	31.7
Masindi_UG	352400	2	2	2584.60	1.683333	31.733333
Mayuge_UG	461200	2	2	1082.50	0.333333	33.5
Mbale_UG	441300	2	2	518.80	0.95	34.333333
Mbarara_UG	445600	2	2	1846.40	-0.6	30.6
Mitooma_UG	196300	2	2	542.80	-0.6	30
Mityana_UG	311600	2	2	1579.30	0.45	32.05
Moroto_UG	103432	2	2	3537.60	2.533333	34.666667
Moyo_UG	412500	2	2	1800.80	3.65	31.716667
Mpigi_UG	215500	2	2	1207.80	0.233333	32.333333
Mubende_UG	610600	2	2	4620.20	0.6	31.4
Mukono_UG	596804	2	2	1875.10	0.480556	32.770556
Nakapiripirit_UG	161600	2	2	4201.60	1.916667	34.666667
Nakaseke_UG	191100	2	2	3477.30	0.733333	32.416667
Nakasongola_UG	156500	2	2	3737.60	1.3	32.5
Namayingo_UG	232300	2	2	532.90	0.283333	33.85
Namutumba_UG	218900	2	2	814.30	0.35	33.05
Napak_UG	197700	2	2	4978.40	2.2	34.3
Nebbi_UG	346200	2	2	1953.20	2.45	31.25
Ngora_UG	157400	2	2	721.40	1.5	33.8
Ntoroko_UG	84100	2	2	1253.80	1.1	30.4
Ntungamo_UG	480100	2	2	2051.00	-0.883333	30.266667
Nwoya_UG	54000	2	2	4736.20	2.633333	32
Otuke_UG	86000	2	2	1549.80	2.5	33.5
Oyam_UG	378900	2	2	2190.80	2.233333	32.383333
Pader_UG	231700	2	2	3362.50	2.833333	33.083333
Pallisa_UG	362600	2	2	1487.70	1.016667	33.716667
Rakai_UG	518008	2	2	3351.50	-0.716667	31.4
Rubirizi_UG	124400	2	2	994.80	-0.266667	30.1
Rukungiri_UG	321300	2	2	1444.90	0.783333	29.933333
Sembabule_UG	219600	2	2	2470.50	-0.1	31.5
Serere_UG	294100	2	2	1965.40	1.5	33.55
Sheema_UG	220200	2	2	699.10	-0.533333	30.4
Sironko_UG	239600	2	2	446.10	1.233333	34.25
Soroti_UG	322000	2	2	1411.90	1.716667	33.6
Tororo_UG	487900	2	2	1196.40	0.75	34.083333
Wakiso_UG	1997418	2	2	1906.70	0.4	32.483333
Yumbe_UG	545500	2	2	2393.00	3.466667	31.25
Zombo_UG	219800	2	2	897.60	2.5	30.9
Eastern_Cape_ZA	6562053	2	2	168966.00	-32.000000	27
Gauteng_ZA	12272263	2	2	18178.00	-26.000000	28
KwaZulu-Natal_ZA	10267300	2	2	94361.00	-29.000000	31
Limpopo_ZA	5404868	2	2	125754.00	-24.000000	29
Mpumalanga_ZA	4039939	2	2	76495.00	-26.000000	30
North_West_ZA	3509953	2	2	104882.00	-27.000000	26
Northern_Cape_ZA	1145861	2	2	372889.00	-30.000000	22
Orange_Free_State_ZA	2745590	2	2	129825.00	-28.000000	27
Western_Cape_ZA	5822734	2	2	129462.00	-34.000000	20
Central_ZM	1307111	2	2	94394.00	-14.000000	29
Copperbelt_ZM	1972317	2	2	31328.00	-13.000000	28
Eastern_ZM	1592661	2	2	51476.00	-13.666667	32
Luapula_ZM	991927	2	2	50567.00	-11.000000	29
Lusaka_ZM	2191225	2	2	21896.00	-15.416667	29
Muchinga_ZM	711657	2	2	87806.00	-10.543889	32.07722222
North-Western_ZM	727044	2	2	125826.00	-13.000000	25
Northern_ZM	1105824	2	2	77650.00	-9.750000	30.75
Southern_ZM	1589926	2	2	85283.00	-16.500000	27
Western_ZM	902974	2	2	126386.00	-15.000000	24
Bulawayo_ZW	1200337	2	2	845.00	-20.141667	28.55
Harare_ZW	2123132	2	2	961.00	-17.854167	31.05833333
Manicaland_ZW	1752698	2	2	36459.00	-19.000000	32.41666667
Mashonaland_Central_ZW	1152520	2	2	28347.00	-16.700000	31.2
Mashonaland_East_ZW	1344955	2	2	32230.00	-17.966667	31.66666667
Mashonaland_West_ZW	1501656	2	2	57441.00	-17.166667	29.75
Masvingo_ZW	1485090	2	2	56566.00	-20.600000	31.4
Matabeleland_North_ZW	749017	2	2	75025.00	-18.833333	27.41666667
Matabeleland_South_ZW	683893	2	2	54172.00	-20.900000	28.8
Midlands_ZW	1614941	2	2	49166.00	-19.200000	29.8
Somaliland_OT	3508180	2	2	176120.00	9.75	45.966667
Beyla_GN	325482	2	2	13612.00	8.916666667	-8.416666667
Boffa_GN	211063	2	2	5050.00	10.33333333	-14.16666667
Boke_GN	449405	2	2	11124.00	11.08333333	-14.41666667
Conakry_GN	1667864	2	2	450.00	9.602777778	-13.59694444
Coyah_GN	264164	2	2	1275.00	9.75	-13.41666667
Dabola_GN	182951	2	2	6350.00	10.6	-11.11666667
Dalaba_GN	136320	2	2	3328.00	10.75	-12.3
Dinguiraye_GN	195662	2	2	7965.00	11.545	-10.675
Dubréka_GN	328418	2	2	4350.00	10.25	-13.41666667
Faranah_GN	280511	2	2	12966.00	10	-10.83333333
Forécariah_GN	244649	2	2	4384.00	9.433333333	-13.1
Fria_GN	96527	2	2	2016.00	10.41666667	-13.58333333
Gaoual_GN	194245	2	2	7758.00	11.75	-13.2
Guéckédou_GN	291823	2	2	4750.00	8.666666667	-10.25
